2021-06-20 18:54:53,417 INFO aireGDL Creating SQL engine
2021-06-20 18:54:53,440 INFO aireGDL Getting data from DB
2021-06-20 18:55:00,073 INFO aireGDL Data retrived
2021-06-20 18:55:00,876 INFO aireGDL Loaded air quality by day database
2021-06-20 18:58:26,737 INFO aireGDL Created air quality database by week for MIMACRO
2021-06-20 18:58:26,737 INFO aireGDL Creating SQL engine
2021-06-20 18:58:28,121 INFO aireGDL Getting DB connection
2021-06-20 18:58:28,122 INFO aireGDL Creating SQL engine
2021-06-20 18:58:28,123 INFO aireGDL Uploading table mimacro_data_week to database
2021-06-20 18:58:43,376 INFO aireGDL Table mimacro_data_week in DB
2021-06-20 18:58:43,376 INFO aireGDL Uploaded database for station: MIMACRO
2021-06-20 19:09:40,510 INFO aireGDL Creating SQL engine
2021-06-20 19:09:40,533 INFO aireGDL Getting data from DB
2021-06-20 19:09:43,424 INFO aireGDL Data retrived
2021-06-20 19:09:43,628 INFO aireGDL Loaded air quality by day database
2021-06-20 19:09:57,657 INFO aireGDL Created air quality database by week for SIMAJ
2021-06-20 19:09:57,657 INFO aireGDL Creating SQL engine
2021-06-20 19:09:59,039 INFO aireGDL Getting DB connection
2021-06-20 19:09:59,039 INFO aireGDL Creating SQL engine
2021-06-20 19:09:59,041 INFO aireGDL Uploading table simaj_data_week to database
2021-06-20 19:10:04,754 INFO aireGDL Table simaj_data_week in DB
2021-06-20 19:10:04,755 INFO aireGDL Uploaded database for station: SIMAJ
2021-06-20 19:11:05,609 INFO aireGDL Creating SQL engine
2021-06-20 19:11:05,633 INFO aireGDL Getting data from DB
2021-06-20 19:11:08,304 INFO aireGDL Data retrived
2021-06-20 19:11:08,442 INFO aireGDL Loaded air quality by day database
2021-06-20 19:11:08,446 INFO aireGDL Creating SQL engine
2021-06-20 19:11:08,446 INFO aireGDL Getting estaciones_gdl from DB
2021-06-20 19:11:10,003 INFO aireGDL estaciones_gdl retrived
2021-06-20 19:11:10,003 INFO aireGDL Loaded MiMacro stations
2021-06-20 19:11:10,015 INFO aireGDL Created id column by MiMacro station database
2021-06-20 19:12:21,702 INFO aireGDL Creating SQL engine
2021-06-20 19:12:21,725 INFO aireGDL Getting data from DB
2021-06-20 19:12:24,386 INFO aireGDL Data retrived
2021-06-20 19:12:24,514 INFO aireGDL Loaded air quality by day database
2021-06-20 19:12:24,517 INFO aireGDL Creating SQL engine
2021-06-20 19:12:24,518 INFO aireGDL Getting estaciones_gdl from DB
2021-06-20 19:12:26,079 INFO aireGDL estaciones_gdl retrived
2021-06-20 19:12:26,079 INFO aireGDL Loaded MiMacro stations
2021-06-20 19:12:26,083 INFO aireGDL Created id column by MiMacro station database
2021-06-20 21:39:45,070 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-17 and iteration: 234692
2021-06-20 21:39:47,173 INFO aireGDL Empty value at parameter: SO2, date: 2016-10-17 and iteration: 234738
2021-06-20 21:39:49,239 INFO aireGDL Empty value at parameter: O3, date: 2016-10-17 and iteration: 234784
2021-06-20 21:39:51,347 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-18 and iteration: 234830
2021-06-20 21:39:55,494 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-18 and iteration: 234922
2021-06-20 21:39:57,598 INFO aireGDL Empty value at parameter: SO2, date: 2016-10-18 and iteration: 234968
2021-06-20 21:39:59,698 INFO aireGDL Empty value at parameter: O3, date: 2016-10-18 and iteration: 235014
2021-06-20 21:40:01,803 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-19 and iteration: 235060
2021-06-20 21:40:05,907 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-19 and iteration: 235152
2021-06-20 21:40:08,036 INFO aireGDL Empty value at parameter: SO2, date: 2016-10-19 and iteration: 235198
2021-06-20 21:40:10,101 INFO aireGDL Empty value at parameter: O3, date: 2016-10-19 and iteration: 235244
2021-06-20 21:40:16,273 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-20 and iteration: 235382
2021-06-20 21:40:18,408 INFO aireGDL Empty value at parameter: SO2, date: 2016-10-20 and iteration: 235428
2021-06-20 21:40:20,470 INFO aireGDL Empty value at parameter: O3, date: 2016-10-20 and iteration: 235474
2021-06-20 21:40:26,656 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-21 and iteration: 235612
2021-06-20 21:40:28,732 INFO aireGDL Empty value at parameter: SO2, date: 2016-10-21 and iteration: 235658
2021-06-20 21:40:30,799 INFO aireGDL Empty value at parameter: O3, date: 2016-10-21 and iteration: 235704
2021-06-20 21:40:32,888 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-22 and iteration: 235750
2021-06-20 21:40:37,008 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-22 and iteration: 235842
2021-06-20 21:40:39,122 INFO aireGDL Empty value at parameter: SO2, date: 2016-10-22 and iteration: 235888
2021-06-20 21:40:41,191 INFO aireGDL Empty value at parameter: O3, date: 2016-10-22 and iteration: 235934
2021-06-20 21:40:43,299 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-23 and iteration: 235980
2021-06-20 21:40:47,434 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-23 and iteration: 236072
2021-06-20 21:40:49,551 INFO aireGDL Empty value at parameter: SO2, date: 2016-10-23 and iteration: 236118
