2020-12-06 11:59:40,954 INFO aireGDL Creating SQL engine
2020-12-06 11:59:40,981 INFO aireGDL Getting data from DB
2020-12-06 11:59:43,842 INFO aireGDL Data retrived
2020-12-06 11:59:43,971 INFO aireGDL Loaded air quality by day database
2020-12-06 12:09:42,153 INFO aireGDL Created air quality database by week for SIMAJ
2020-12-06 12:09:42,153 INFO aireGDL Creating SQL engine
2020-12-06 12:09:43,681 INFO aireGDL Getting DB connection
2020-12-06 12:09:43,681 INFO aireGDL Creating SQL engine
2020-12-06 12:09:43,682 INFO aireGDL Uploading table simaj_data_week to database
2020-12-06 12:09:48,069 INFO aireGDL Table simaj_data_week in DB
2020-12-06 12:09:48,069 INFO aireGDL Uploaded database for station: SIMAJ
2020-12-06 20:59:45,476 INFO aireGDL Creating SQL engine
2020-12-06 20:59:45,489 INFO aireGDL Getting data from DB
2020-12-06 21:06:03,771 INFO aireGDL Creating SQL engine
2020-12-06 21:06:03,785 INFO aireGDL Getting data from DB
2020-12-06 21:06:22,760 INFO aireGDL Data retrived
2020-12-06 21:06:22,849 INFO aireGDL Loaded air quality by day database
2020-12-06 21:06:22,851 INFO aireGDL Creating SQL engine
2020-12-06 21:06:22,852 INFO aireGDL Getting estaciones_gdl from DB
2020-12-06 21:06:31,371 INFO aireGDL estaciones_gdl retrived
2020-12-06 21:06:31,372 INFO aireGDL Loaded MiMacro stations
2020-12-06 21:19:54,946 INFO aireGDL Creating SQL engine
2020-12-06 21:19:54,960 INFO aireGDL Getting data from DB
2020-12-06 21:19:59,977 INFO aireGDL Data retrived
2020-12-06 21:20:00,061 INFO aireGDL Loaded air quality by day database
2020-12-06 21:20:00,063 INFO aireGDL Creating SQL engine
2020-12-06 21:20:00,063 INFO aireGDL Getting estaciones_gdl from DB
2020-12-06 21:20:01,605 INFO aireGDL estaciones_gdl retrived
2020-12-06 21:20:01,606 INFO aireGDL Loaded MiMacro stations
2020-12-06 21:23:16,569 INFO aireGDL Created id column por MiMacro stations database
2020-12-06 23:38:53,464 INFO aireGDL Creating SQL engine
2020-12-06 23:38:53,478 INFO aireGDL Getting data from DB
2020-12-06 23:39:00,041 INFO aireGDL Data retrived
2020-12-06 23:39:00,125 INFO aireGDL Loaded air quality by day database
2020-12-06 23:39:00,127 INFO aireGDL Creating SQL engine
2020-12-06 23:39:00,128 INFO aireGDL Getting estaciones_gdl from DB
2020-12-06 23:39:01,844 INFO aireGDL estaciones_gdl retrived
2020-12-06 23:39:01,844 INFO aireGDL Loaded MiMacro stations
2020-12-06 23:42:21,299 INFO aireGDL Created id column by MiMacro station database
2020-12-07 01:38:03,124 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233690
2020-12-07 01:38:03,155 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233691
2020-12-07 01:38:03,187 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233692
2020-12-07 01:38:03,219 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233693
2020-12-07 01:38:03,251 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233694
2020-12-07 01:38:03,282 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233695
2020-12-07 01:38:03,314 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233696
2020-12-07 01:38:03,345 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233697
2020-12-07 01:38:03,377 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233698
2020-12-07 01:38:03,407 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233699
2020-12-07 01:38:03,439 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233700
2020-12-07 01:38:03,472 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233701
2020-12-07 01:38:03,503 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233702
2020-12-07 01:38:03,538 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233703
2020-12-07 01:38:03,571 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233704
2020-12-07 01:38:03,606 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233705
2020-12-07 01:38:03,639 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233706
2020-12-07 01:38:03,674 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233707
2020-12-07 01:38:03,706 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233708
2020-12-07 01:38:03,741 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233709
2020-12-07 01:38:03,773 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233710
2020-12-07 01:38:03,804 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233711
2020-12-07 01:38:03,837 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233712
