FECHA,PARAM,ATM,AGU,CEN,PIN,LDO,MIR,OBL,SFE,TLA,VAL
2015-01-01,O3,0.023379999999999995,0.022375000000000003,0.016962499999999995,0.021517826086956522,0.01667333333333333,0.0175775,0.022704583333333334,0.014150000000000001,0.017724583333333332,0.02430291666666667
2015-01-01,PM10,44.36833333333333,36.90208333333333,55.02249999999999,102.31347826086954,54.02833333333333,142.56208333333336,45.919999999999995,100.38374999999996,99.98708333333336,34.79217391304348
2015-01-01,CO,0.9711666666666666,0.7290416666666667,,1.5211666666666668,1.6539166666666671,1.6539166666666671,0.9744583333333336,1.1280000000000001,1.2087083333333333,1.0105833333333332
2015-01-01,NO2,0.015783750000000003,0.015652499999999996,0.02206041666666667,0.016386249999999998,0.02661708333333333,0.022919166666666668,0.018790416666666667,0.0165575,0.020736666666666664,0.021689583333333328
2015-01-01,SO2,0.0019054166666666672,0.0004570833333333334,,0.004577916666666667,0.0033204166666666673,0.0018620833333333334,0.0016404166666666668,0.00108375,0.003082083333333334,0.0020845833333333333
2015-01-02,O3,0.015104166666666667,0.016000000000000004,0.009985416666666665,0.014940000000000004,0.008066428571428572,0.012533750000000001,0.0164125,0.009524166666666669,0.011460833333333335,0.0184425
2015-01-02,PM10,28.848749999999995,24.440416666666668,27.627499999999998,79.67583333333333,40.09214285714285,66.21125,30.042500000000004,85.29041666666666,58.22291666666666,24.362499999999994
2015-01-02,CO,0.8063333333333332,0.6415833333333333,,0.8231250000000001,0.9954583333333336,0.9953750000000002,0.7647500000000002,1.1572083333333334,1.0373750000000002,0.74425
2015-01-02,NO2,0.010673750000000001,0.015196250000000003,0.019122916666666667,0.014767083333333333,0.025944285714285715,0.019098333333333332,0.0149125,0.01544,0.0192225,0.018065833333333333
2015-01-02,SO2,0.0014120833333333331,0.0008625,,0.004381666666666668,0.0023528571428571426,0.0017429166666666667,0.002428333333333334,0.0014579166666666666,0.002527083333333334,0.0016304166666666665
2015-01-03,O3,0.010925416666666665,0.011875000000000002,0.006669583333333334,0.013725833333333338,0.01017375,0.01058416666666667,0.011694166666666667,0.008254999999999998,0.009919166666666666,0.01371
2015-01-03,PM10,31.43166666666667,21.96791666666667,28.14125,68.4875,39.19208333333332,51.05833333333334,27.172083333333337,80.62249999999999,53.45958333333334,19.5525
2015-01-03,CO,0.954125,0.6070833333333333,,1.1380833333333331,0.9204166666666667,0.9204166666666667,0.9168333333333334,1.1382916666666665,1.0597083333333333,0.7579583333333334
2015-01-03,NO2,0.011300416666666669,0.014018749999999998,0.018895833333333337,0.013889166666666666,0.020414166666666667,0.015602083333333334,0.015588749999999997,0.013645,0.017946666666666666,0.016634166666666676
2015-01-03,SO2,0.0021587500000000005,0.0010425000000000002,,0.0045333333333333345,0.0053995833333333335,0.0017708333333333337,0.0016033333333333336,0.0011266666666666667,0.002462083333333334,0.0016566666666666667
2015-01-04,O3,0.009495416666666668,0.008708333333333334,0.00764125,0.011550416666666665,0.006902083333333334,0.007418333333333332,0.011602916666666666,0.00783625,0.00959333333333333,0.011341764705882352
2015-01-04,PM10,42.222500000000004,39.57125,39.55125,86.14208333333335,34.961666666666666,89.76625000000001,37.09041666666667,116.80250000000001,74.27458333333333,30.13291666666667
2015-01-04,CO,1.0845833333333335,1.0377916666666667,,1.4817083333333336,1.3120416666666668,1.3119583333333333,1.0979583333333336,1.598,1.3293333333333333,1.0848333333333333
2015-01-04,NO2,0.0124675,0.02075916666666667,0.018711250000000002,0.016412083333333334,0.025405416666666663,0.022059583333333337,0.01639875,0.01692583333333333,0.01878458333333333,0.023180833333333335
2015-01-04,SO2,0.0017349999999999998,0.0016308333333333333,,0.004800833333333335,0.000745,0.0027054166666666663,0.00265375,0.0019570833333333332,0.002642916666666667,0.002345416666666667
2015-01-05,O3,0.01995833333333333,0.01416666666666667,0.01571208333333333,0.017310000000000006,0.013395833333333336,0.012719166666666669,0.022822083333333337,0.01073541666666667,0.015005833333333331,0.02062208333333333
2015-01-05,PM10,37.81875,31.50833333333333,26.210833333333337,65.39416666666666,35.94833333333334,60.33000000000001,23.30541666666667,110.09208333333333,55.26583333333334,29.02291666666667
2015-01-05,CO,0.49900000000000005,0.7639583333333334,,0.7469583333333333,0.8017916666666666,0.8017916666666666,0.5883333333333333,1.0719999999999998,0.8992083333333333,0.7293750000000001
2015-01-05,NO2,0.00941625,0.022010416666666668,0.015530416666666666,0.016375416666666667,0.028046666666666668,0.022182499999999997,0.010882916666666666,0.02000583333333333,0.01715458333333333,0.017552916666666665
2015-01-05,SO2,0.001465,0.0006445454545454546,,0.004169583333333334,0.004813333333333334,0.0019920833333333336,0.0017770833333333336,0.0014437500000000004,0.002298333333333334,0.0009562500000000001
2015-01-06,O3,0.018002083333333332,0.011916666666666667,0.012513333333333333,0.017795416666666664,0.01461791666666667,0.013157083333333331,0.01714416666666666,0.012845833333333334,0.014990833333333335,0.016290000000000002
2015-01-06,PM10,44.47416666666667,56.03916666666667,53.77916666666667,131.023,46.064166666666665,79.42708333333333,44.07874999999999,110.53750000000002,83.12166666666666,38.669999999999995
2015-01-06,CO,1.280625,1.19625,,1.1754999999999998,1.2849583333333332,1.2849583333333332,1.4723750000000002,1.0432083333333333,1.3566666666666667,1.0915
2015-01-06,NO2,0.018,0.03160583333333333,0.025584583333333338,0.021042500000000002,0.031062916666666666,0.0290875,0.02267833333333333,0.02015166666666667,0.02322375,0.03012541666666667
