FECHA,PARAM,AGU,ATM,CEN,PIN,LDO,MIR,OBL,SFE,TLA,VAL
2018-01-06,SO2,0.0032166666666666663,0.0026750000000000003,0.002191666666666667,,0.0020583333333333326,0.0011458333333333336,0.0028833333333333337,0.004629166666666668,0.004258333333333333,0.0014291666666666663
2018-01-07,O3,0.02954166666666667,0.02075,0.02879166666666667,0.02291666666666667,0.029666666666666675,0.02458333333333333,0.02987500000000001,0.029791666666666675,0.03129166666666667,0.039208333333333345
2018-01-07,PM10,53.95000000000001,42.67499999999999,73.98083333333334,110.42083333333333,61.16666666666666,91.55916666666667,44.96666666666667,121.93912499999995,66.575,45.71666666666665
2018-01-07,CO,1.019375,1.2353750000000001,,1.2913333333333328,1.1973750000000003,0.18233333333333346,0.8236666666666665,1.617375,1.1911666666666663,0.4685000000000001
2018-01-07,NO2,0.04958333333333333,0.028583333333333346,0.024666666666666674,0.044125000000000004,0.03033333333333334,0.024958333333333343,0.02504166666666668,0.018416666666666675,0.030125000000000013,0.01979166666666667
2018-01-07,SO2,0.004095833333333334,0.0021166666666666673,0.0023499999999999992,,0.0028625,0.0010958333333333336,0.0022458333333333336,0.005154166666666667,0.003299999999999999,0.0014416666666666664
2018-01-08,O3,0.03158333333333334,0.021458333333333333,0.027041666666666672,0.021916666666666668,0.03270833333333333,0.022541666666666665,0.029958333333333337,0.03883333333333333,0.03320833333333333,0.027
2018-01-08,PM10,56.80833333333333,47.96666666666667,66.79,143.0625,69.8875,98.03708333333333,44.19583333333333,105.07695833333334,59.95833333333332,41.35454545454546
2018-01-08,CO,1.0965833333333335,1.451083333333333,,1.202,1.3991249999999997,1.7741666666666662,1.0144166666666667,1.2809166666666667,1.2855833333333333,0.45709090909090916
2018-01-08,NO2,0.05287500000000001,0.03204166666666668,0.03145833333333333,0.050458333333333334,0.030541666666666672,0.02883333333333334,0.028625000000000008,0.01733333333333334,0.03354166666666667,0.02009090909090909
2018-01-08,SO2,0.0041375,0.0018999999999999996,0.002525,,0.0031374999999999997,0.001129166666666667,0.002720833333333334,0.004629166666666667,0.0038500000000000006,0.0015727272727272727
2018-01-09,O3,0.02933333333333334,0.018666666666666668,0.025625000000000005,0.019375,0.034708333333333334,0.020749999999999998,0.030000000000000002,0.031125000000000003,0.028458333333333332,
2018-01-09,PM10,85.96249999999999,55.44166666666666,83.44166666666665,199.05416666666665,69.16250000000001,146.25916666666666,51.80416666666665,156.58858333333333,72.05833333333332,
2018-01-09,CO,1.1444999999999999,1.7683333333333333,,1.49725,0.978625,0.26733333333333337,1.0198333333333334,1.7151666666666665,1.2290833333333335,
2018-01-09,NO2,0.05695833333333333,0.03833333333333334,0.03383333333333335,0.054,0.03075,0.030791666666666676,0.028708333333333346,0.02195833333333334,0.03745833333333334,
2018-01-09,SO2,0.004229166666666667,0.0028041666666666666,0.0025166666666666666,,0.001458333333333333,0.001129166666666667,0.0030833333333333325,0.006058333333333332,0.0036083333333333345,
2018-01-10,O3,0.03012500000000001,0.026250000000000006,0.031583333333333345,0.023208333333333334,0.04041666666666667,0.025458333333333333,0.038416666666666675,0.03562500000000001,0.037083333333333336,0.057076923076923095
2018-01-10,PM10,72.23749999999998,53.25833333333333,78.36166666666668,128.58333333333334,75.525,111.18541666666664,56.05416666666667,144.1734782608696,69.3875,39.93846153846154
2018-01-10,CO,1.1849583333333331,1.3392916666666668,,1.0978333333333334,1.376166666666667,0.7817499999999998,0.8186666666666665,1.3626249999999998,1.3019166666666668,2.8304
2018-01-10,NO2,0.054749999999999986,0.031416666666666676,0.03237500000000001,0.04558333333333334,0.031791666666666676,0.028416666666666673,0.02566666666666667,0.020916666666666677,0.03437500000000001,0.011076923076923076
2018-01-10,SO2,0.003620833333333333,0.0026249999999999993,0.0028416666666666673,,0.003195833333333332,0.0010958333333333336,0.0025666666666666676,0.005874999999999999,0.004041666666666667,0.001823076923076923
2018-01-11,O3,0.024541666666666666,0.013800000000000002,0.024833333333333336,0.01845833333333333,0.02720833333333333,0.02108333333333333,0.02900000000000001,0.03282608695652175,0.02691666666666667,0.03204166666666668
2018-01-11,PM10,41.05833333333333,32.95,45.32416666666666,109.82272727272729,50.175000000000004,72.61791666666669,38.5375,99.13081818181819,47.71250000000001,35.13333333333333
2018-01-11,CO,0.8175,1.4265,,1.0395416666666666,1.3198750000000001,,0.8265833333333333,1.5593333333333332,1.4905,
2018-01-11,NO2,0.045958333333333344,0.026500000000000003,0.024791666666666674,0.04783333333333334,0.029416666666666678,0.023916666666666673,0.022416666666666668,0.015791666666666673,0.03016666666666668,0.024041666666666673
2018-01-11,SO2,0.003158333333333333,0.0031100000000000004,0.002504166666666667,,0.004058333333333333,0.0011083333333333338,0.002133333333333333,0.003829166666666667,0.004275,0.0016708333333333332
2018-01-12,O3,0.027833333333333335,0.022363636363636363,0.02804166666666667,0.01995833333333333,0.027375000000000007,0.02145833333333333,0.028041666666666673,0.024624999999999998,0.029708333333333333,0.03675
2018-01-12,PM10,78.35833333333336,59.56363636363637,82.59749999999998,204.9041666666667,81.71249999999999,115.04333333333335,60.9,180.83737499999998,79.76666666666665,67.64166666666667
2018-01-12,CO,1.0499999999999996,1.846,,1.4429583333333331,1.2785416666666667,,1.5528749999999996,1.763625,1.5968333333333333,
2018-01-12,NO2,0.056041666666666684,0.03727272727272727,0.025458333333333336,0.04783333333333333,0.030083333333333337,0.027500000000000007,0.023500000000000004,0.017208333333333336,0.031166666666666665,0.024958333333333336
2018-01-12,SO2,0.003895833333333334,0.0021454545454545454,0.002720833333333334,,0.0003624999999999999,0.0011375000000000003,0.002120833333333333,0.006075,0.0038541666666666668,0.0013458333333333328
2018-01-13,O3,0.029750000000000002,0.021541666666666667,0.02675,0.020666666666666667,0.030958333333333334,0.020958333333333332,0.02820833333333334,0.029208333333333333,0.029124999999999998,0.034166666666666665
2018-01-13,PM10,72.54999999999998,65.17083333333333,110.01083333333332,249.45416666666668,79.44166666666668,194.05708333333334,63.79999999999999,216.24226086956523,105.09583333333335,74.77083333333333
2018-01-13,CO,1.2299583333333335,1.7227500000000004,,2.171,1.3237499999999998,,1.2773333333333332,2.069291666666666,2.070958333333333,
2018-01-13,NO2,0.06420833333333333,0.03858333333333333,0.036000000000000004,0.06300000000000001,0.03358333333333335,0.035833333333333335,0.03187500000000001,0.023583333333333335,0.03875,0.03808333333333334
2018-01-13,SO2,0.0034458333333333333,0.003220833333333333,0.0032624999999999998,,0.0019208333333333332,0.0012583333333333333,0.0030124999999999996,0.007054166666666667,0.00415,0.0013583333333333331
2018-01-14,O3,0.026333333333333337,0.023125000000000003,0.02916666666666667,0.024208333333333335,0.034958333333333334,0.024624999999999998,0.030083333333333327,0.026041666666666668,0.035875,0.03575
2018-01-14,PM10,68.46249999999999,48.95416666666667,60.473749999999995,79.30833333333334,51.841666666666676,70.31375000000001,52.17083333333334,134.04591666666664,59.720833333333324,56.42916666666667
2018-01-14,CO,0.8814583333333336,0.9953333333333333,,0.6069583333333334,0.9222916666666668,,1.2730416666666666,1.0962916666666664,0.7472083333333334,
2018-01-14,NO2,0.04925000000000001,0.024375000000000004,0.020083333333333335,0.03304166666666667,0.018625,0.022125000000000006,0.02120833333333334,0.01508333333333334,0.021,0.021166666666666667
2018-01-14,SO2,0.003275,0.0022333333333333333,0.002241666666666667,,0.0031166666666666665,0.0010125000000000006,0.0024291666666666667,0.004941666666666667,0.002583333333333333,0.001358333333333333
2018-01-15,O3,0.028916666666666674,0.017291666666666667,0.02341666666666667,0.018875,0.03216666666666667,0.020875,0.026125000000000006,0.023652173913043483,0.028583333333333336,0.02900000000000001
2018-01-15,PM10,68.99583333333335,50.7125,82.41624999999999,186.13750000000002,71.07083333333334,122.66625000000003,54.916666666666664,184.19778260869566,72.39583333333333,57.65416666666666
2018-01-15,CO,1.1151666666666666,1.7177083333333334,2.3717272727272727,1.7667916666666665,0.9492916666666668,,1.073875,2.0657391304347827,1.431166666666667,
2018-01-15,NO2,0.05420833333333334,0.03625000000000001,0.030875000000000003,0.052583333333333336,0.028875000000000012,0.03104166666666668,0.029333333333333347,0.020434782608695655,0.03370833333333335,0.032375000000000015
2018-01-15,SO2,0.0040750000000000005,0.0033458333333333343,0.002321739130434783,,0.0023125,0.0011666666666666668,0.003070833333333333,0.007030434782608696,0.0026583333333333333,0.0015333333333333336
2018-01-16,O3,0.02858333333333334,0.022250000000000002,0.027708333333333335,0.020166666666666666,0.03579166666666666,0.022333333333333334,0.029916666666666664,0.023375000000000003,0.031124999999999996,0.03829166666666667
2018-01-16,PM10,78.69583333333331,71.13333333333333,118.77958333333332,172.6291666666667,82.07083333333334,159.70739130434782,61.44583333333332,199.1559166666667,86.97500000000001,81.72916666666667
2018-01-16,CO,1.169375,1.9510416666666666,0.8682222222222222,1.336625,1.2826666666666666,1.244090909090909,1.4852083333333335,1.7774166666666666,1.4425,
2018-01-16,NO2,0.061666666666666675,0.044625,0.038416666666666675,0.053125000000000006,0.03629166666666666,0.03262500000000001,0.03658333333333334,0.022083333333333333,0.04270833333333334,0.03883333333333335
2018-01-16,SO2,0.004833333333333334,0.004283333333333334,0.004229166666666667,,0.0014583333333333332,0.0013583333333333331,0.004325,0.006883333333333334,0.0032333333333333333,0.0014
2018-01-17,O3,0.026333333333333337,0.020541666666666666,0.029375000000000002,0.01970833333333333,0.036208333333333335,0.0205,0.032375,0.024500000000000004,0.034583333333333334,0.0132
2018-01-17,PM10,69.98333333333332,61.229166666666664,72.46416666666666,105.78333333333332,68.42083333333333,99.98833333333334,56.99166666666667,161.89734782608696,66.89166666666667,66.45
2018-01-17,CO,1.0459583333333335,1.526625,,0.7052916666666665,1.01225,0.9893750000000003,1.21675,1.4916666666666665,1.1341666666666668,
2018-01-17,NO2,0.049666666666666665,0.03650000000000001,0.028083333333333346,0.04850000000000001,0.024791666666666674,0.027750000000000007,0.027666666666666673,0.01929166666666667,0.030041666666666675,0.03300000000000001
2018-01-17,SO2,0.003970833333333333,0.0030875,0.0017666666666666664,,0.0012083333333333334,0.0011125000000000002,0.003070833333333333,0.004020833333333333,0.002683333333333333,0.0014999999999999998
2018-01-18,O3,0.020875,0.016583333333333335,0.021416666666666667,0.015791666666666666,0.023625000000000004,0.01820833333333333,0.023750000000000004,0.018833333333333337,0.024083333333333335,0.037375000000000005
2018-01-18,PM10,52.11249999999999,45.65416666666667,56.73291666666666,110.02916666666665,62.550000000000004,84.19625,47.729166666666664,117.24229166666667,55.88333333333333,50.8625
2018-01-18,CO,0.8922500000000001,1.1723333333333334,0.1584375,0.9746250000000002,0.9958749999999998,0.2862916666666667,0.8669999999999999,1.3615416666666669,0.9542916666666668,1.7860624999999999
2018-01-18,NO2,0.047958333333333346,0.027416666666666673,0.02250000000000001,0.037541666666666675,0.024083333333333345,0.021291666666666677,0.02350000000000001,0.01504166666666667,0.025833333333333344,0.017937500000000002
2018-01-18,SO2,0.004029166666666667,0.0019749999999999998,0.0028000000000000004,,0.00043333333333333326,0.0010916666666666668,0.002683333333333333,0.004183333333333333,0.0035041666666666663,0.0015562500000000006
2018-01-19,O3,0.016250000000000004,0.01416666666666667,0.017708333333333333,0.012625000000000003,0.018625,0.01466666666666667,0.0205,0.01441666666666667,0.018791666666666665,0.02291666666666667
2018-01-19,PM10,37.050000000000004,37.21666666666666,47.60375000000001,93.10833333333335,45.625,61.80458333333334,37.37916666666666,85.26726086956523,45.2125,34.00000000000001
2018-01-19,CO,0.974875,1.1215,0.7037916666666666,0.774625,1.0022916666666664,1.237208333333333,0.8733749999999999,1.1772916666666666,1.0506666666666669,1.8888333333333327
2018-01-19,NO2,0.04379166666666668,0.023291666666666672,0.020083333333333342,0.03412500000000001,0.019000000000000003,0.019916666666666673,0.017750000000000005,0.01179166666666667,0.022916666666666672,0.018458333333333337
2018-01-19,SO2,0.004083333333333332,0.0026125000000000002,0.0027375,,0.002170833333333333,0.0012374999999999999,0.002029166666666666,0.003654166666666667,0.003854166666666667,0.0013916666666666663
2018-01-20,O3,0.019625,0.015833333333333335,0.019875,0.014291666666666666,0.019958333333333335,0.017875,0.022458333333333334,0.014499999999999999,0.020291666666666666,0.026708333333333337
2018-01-20,PM10,35.729166666666664,35.225,36.93083333333333,101.55833333333334,42.94166666666666,58.752916666666664,32.18333333333334,87.13912500000002,48.47083333333334,32.93333333333333
2018-01-20,CO,0.7233333333333335,1.1905416666666666,0.6832499999999998,0.9669999999999997,1.0808749999999998,0.8032083333333335,0.8097499999999997,1.3622916666666667,1.184625,1.8685833333333333
2018-01-20,NO2,0.045541666666666675,0.025916666666666675,0.02041666666666667,0.038833333333333345,0.02258333333333333,0.019000000000000006,0.02025,0.013458333333333338,0.02591666666666667,0.02041666666666667
2018-01-20,SO2,0.0029624999999999994,0.0017499999999999998,0.0023583333333333342,,0.0025958333333333332,0.0010083333333333333,0.0028125000000000003,0.00455,0.004033333333333333,0.0015708333333333336
2018-01-21,O3,0.022624999999999996,0.017166666666666667,0.025374999999999998,0.015958333333333338,0.023125000000000003,0.0195,0.023833333333333335,0.014499999999999999,0.024375000000000004,0.027208333333333338
2018-01-21,PM10,33.6375,35.19583333333334,55.42208333333334,112.67083333333335,54.42083333333333,88.66916666666667,40.50833333333333,122.19108333333334,51.949999999999996,37.9125
2018-01-21,CO,0.8926666666666666,1.265125,0.7386249999999999,1.458,1.2812083333333335,0.7396818181818182,1.141625,1.7196666666666662,1.6377500000000003,2.091458333333333
2018-01-21,NO2,0.046375,0.026916666666666676,0.02045833333333334,0.03895833333333335,0.027000000000000007,0.02020833333333334,0.02183333333333334,0.012958333333333336,0.027916666666666673,0.02845833333333334
2018-01-21,SO2,0.0036208333333333335,0.0021458333333333325,0.0027333333333333337,,0.0003000000000000002,0.0011208333333333337,0.002383333333333333,0.004191666666666666,0.0027875,0.0015208333333333335
2018-01-22,O3,0.019083333333333338,0.012583333333333335,0.01979166666666667,0.016166666666666666,0.019875,0.015583333333333333,0.0043,0.018521739130434783,0.022416666666666668,0.022000000000000002
2018-01-22,PM10,62.34583333333334,46.74583333333333,66.19874999999999,143.76666666666665,69.74166666666667,120.47291666666666,44.38,148.75027272727274,65.97916666666667,55.2125
2018-01-22,CO,1.2938333333333334,1.4685,0.8521666666666667,1.4100833333333334,1.4230416666666665,1.409166666666667,1.5271000000000001,1.625608695652174,1.6785000000000003,2.3265
2018-01-22,NO2,0.06316666666666666,0.028541666666666677,0.027875000000000007,0.056875000000000016,0.030375000000000013,0.029500000000000012,0.027199999999999995,0.015347826086956529,0.03079166666666668,0.031458333333333345
2018-01-22,SO2,0.003966666666666667,0.0029625,0.003045833333333334,,0.003575,0.0012291666666666666,0.0032800000000000004,0.0040260869565217385,0.0031458333333333334,0.0015916666666666666
2018-01-23,O3,0.020625000000000004,0.018458333333333337,0.023083333333333334,0.014125000000000004,0.022000000000000002,0.01633333333333333,0.036933333333333346,0.015500000000000005,0.023958333333333335,0.02641666666666667
2018-01-23,PM10,63.183333333333344,49.587500000000006,70.17208333333333,153.35416666666663,67.12916666666665,105.59249999999999,46.70666666666667,129.30520833333335,71.2875,57.716666666666676
2018-01-23,CO,1.16225,1.485541666666667,0.17258333333333334,1.3169583333333335,1.136125,0.5094166666666667,0.527,1.3245,1.3263333333333334,2.175875
2018-01-23,NO2,0.05349999999999999,0.028750000000000008,0.025875000000000006,0.047541666666666677,0.025375000000000012,0.025791666666666675,0.018866666666666674,0.014958333333333339,0.029375000000000002,0.029041666666666674
2018-01-23,SO2,0.005370833333333332,0.0035250000000000004,0.0030166666666666658,,0.001870833333333333,0.0011500000000000002,0.00218,0.00325,0.004091666666666666,0.0012916666666666664
2018-01-24,O3,0.023083333333333334,0.022208333333333333,0.028041666666666673,0.017208333333333336,0.02616666666666667,0.018874999999999996,0.02816666666666667,0.02069565217391305,0.03070833333333334,0.03529166666666667
2018-01-24,PM10,43.69583333333333,29.67916666666667,35.509166666666665,92.65416666666668,50.4,61.017083333333325,35.5875,113.78734782608693,37.695833333333326,38.8375
2018-01-24,CO,1.0069166666666665,0.6681666666666667,0.26366666666666666,0.6682083333333334,0.9336250000000001,0.532375,0.612375,1.1793478260869568,0.7610000000000001,1.6807083333333332
2018-01-24,NO2,0.047041666666666676,0.016916666666666674,0.014541666666666673,0.030916666666666676,0.016583333333333342,0.018958333333333337,0.013750000000000005,0.011304347826086962,0.01695833333333334,0.013458333333333338
2018-01-24,SO2,0.004616666666666666,0.0014333333333333333,0.0020583333333333335,,0.003970833333333334,0.0010791666666666669,0.001883333333333333,0.0040260869565217385,0.0018416666666666668,0.001233333333333333
2018-01-25,O3,0.016708333333333335,0.015454545454545459,0.021208333333333333,0.013333333333333336,0.018041666666666668,0.014624999999999999,0.02083333333333334,0.01875,0.02383333333333333,0.02454166666666667
2018-01-25,PM10,34.270833333333336,14.654545454545454,23.12625,38.925,39.4875,38.9275,17.736363636363638,71.06033333333333,27.874999999999996,29.32083333333333
2018-01-25,CO,0.9177916666666667,0.5637272727272727,0.486,0.48412499999999997,1.02625,0.008125000000000004,0.5715416666666666,0.807375,0.7150416666666667,1.80875
2018-01-25,NO2,0.04445833333333334,0.010727272727272726,0.013458333333333336,0.03054166666666668,0.015666666666666666,0.018875000000000006,0.014458333333333337,0.008958333333333334,0.01620833333333333,0.014958333333333337
2018-01-25,SO2,0.0027624999999999998,0.0017363636363636366,0.002008333333333333,,0.003866666666666666,0.0011416666666666667,0.0022875,0.0026416666666666667,0.0026999999999999997,0.0015208333333333339
2018-01-26,O3,0.019041666666666665,,0.022458333333333334,0.014416666666666668,0.019375,0.015874999999999997,0.020708333333333332,0.018625000000000003,0.023833333333333335,0.031458333333333345
2018-01-26,PM10,42.5375,,46.595,95.44166666666665,57.01666666666666,89.21208333333334,36.5125,113.22208333333334,50.76666666666667,42.104166666666664
2018-01-26,CO,1.050541666666667,,0.47170833333333334,0.9869999999999997,1.1902916666666665,0.5873181818181817,0.8268333333333332,1.125625,1.1620416666666669,1.8801249999999996
2018-01-26,NO2,0.04870833333333333,,0.022541666666666668,0.04029166666666666,0.023250000000000003,0.023666666666666673,0.026958333333333345,0.013291666666666669,0.026625000000000006,0.021875000000000002
2018-01-26,SO2,0.0038208333333333323,,0.0026708333333333337,,0.002695833333333333,0.0011791666666666667,0.0037208333333333334,0.0033375,0.0034500000000000004,0.001575
2018-01-27,O3,0.03137500000000001,,0.037208333333333336,0.022208333333333333,0.03170833333333334,0.024291666666666666,0.03183333333333334,0.02908695652173913,0.034333333333333334,0.042833333333333334
2018-01-27,PM10,46.29583333333334,,60.45374999999999,107.97083333333335,63.59583333333334,118.58166666666665,33.14166666666666,105.82873913043476,63.63333333333332,44.57916666666666
2018-01-27,CO,0.8087083333333336,,0.2519166666666666,1.067583333333333,1.2098333333333333,0.48599999999999977,0.8602916666666666,1.1447826086956523,1.6956666666666669,2.0140833333333332
2018-01-27,NO2,0.05420833333333334,,0.02241666666666668,0.040250000000000015,0.024958333333333346,0.024791666666666674,0.02412500000000001,0.014217391304347831,0.026625000000000013,0.02295833333333334
2018-01-27,SO2,0.003775,,0.002195833333333334,,0.003404166666666667,0.0011208333333333337,0.003099999999999999,0.003878260869565217,0.002341666666666667,0.0013208333333333327
2018-01-28,O3,0.020625000000000004,,0.024875000000000005,0.016666666666666673,0.023333333333333334,0.017708333333333336,0.02541666666666667,0.021083333333333332,0.029041666666666674,0.02825
2018-01-28,PM10,25.14583333333334,,24.092083333333335,54.21666666666667,27.641666666666662,47.089583333333344,19.775000000000006,73.66856521739132,25.62083333333334,24.804166666666664
2018-01-28,CO,0.8808333333333335,,0.4183333333333334,0.6896249999999999,0.8086666666666668,0.6405833333333332,0.6443333333333333,1.0005,0.266375,1.7715833333333333
2018-01-28,NO2,0.04595833333333335,,0.01441666666666667,0.029166666666666674,0.01695833333333334,0.019875000000000007,0.015500000000000005,0.010333333333333338,0.01554166666666667,0.016000000000000004
2018-01-28,SO2,0.004029166666666667,,0.0017999999999999995,,0.002154166666666666,0.0011000000000000003,0.0014708333333333335,0.003599999999999999,0.0020375,0.0013083333333333326
2018-01-29,O3,0.016333333333333342,,0.02241666666666668,0.013666666666666667,0.0,0.015375000000000002,0.022333333333333344,0.02033333333333334,0.023208333333333345,0.02341666666666668
2018-01-29,PM10,19.708333333333336,,12.854583333333336,17.966666666666665,,24.16791666666666,13.991304347826087,44.65866666666667,17.830434782608698,17.154166666666665
2018-01-29,CO,0.8644583333333333,,0.35504166666666664,0.3255,0.011,0.6296250000000001,0.550625,0.5939166666666668,0.6332916666666666,0.39312499999999995
2018-01-29,NO2,0.040000000000000015,,0.008750000000000003,0.022208333333333344,0.0,0.015500000000000007,0.01016666666666667,0.0065000000000000014,0.011250000000000005,0.01183333333333334
2018-01-29,SO2,0.0035833333333333325,,0.0017708333333333332,,0.0001,0.0011583333333333335,0.002091666666666667,0.0029916666666666668,0.0019291666666666667,0.0016333333333333332
2018-01-30,O3,0.020375,,0.02675,0.02045833333333334,,0.017818181818181816,0.02875,0.030458333333333337,0.028708333333333336,0.032833333333333346
2018-01-30,PM10,30.312499999999996,,24.865416666666665,38.15,,17.972727272727276,19.304166666666667,57.68116666666666,29.191666666666674,24.912499999999994
2018-01-30,CO,0.7603333333333334,,0.409375,0.323125,,0.35054545454545455,0.5276666666666666,0.5770833333333333,0.7181666666666667,0.4013333333333333
2018-01-30,NO2,0.04920833333333335,,0.015083333333333332,0.026166666666666668,,0.01481818181818182,0.014958333333333332,0.007458333333333334,0.017583333333333333,0.014208333333333335
2018-01-30,SO2,0.004712499999999999,,0.0019166666666666666,,,0.0010000000000000002,0.0022625000000000006,0.0035499999999999998,0.0021791666666666665,0.0013708333333333326
2018-01-31,O3,0.012750000000000003,,0.021272727272727276,0.012416666666666668,,,0.02083333333333334,0.016041666666666666,0.02004166666666667,0.022875000000000003
2018-01-31,PM10,52.92083333333334,,22.66909090909091,56.69583333333335,,,24.22083333333333,92.79243478260868,43.008333333333326,42.12083333333333
2018-01-31,CO,1.4232916666666666,,0.11009090909090907,0.4738333333333334,,,0.694375,0.7987916666666667,0.832875,0.7142499999999999
2018-01-31,NO2,0.055499999999999994,,0.01309090909090909,0.03779166666666667,,,0.01904166666666667,0.012291666666666671,0.02329166666666667,0.023875000000000004
2018-01-31,SO2,0.005295833333333334,,0.001618181818181818,,,,0.0024541666666666666,0.003583333333333333,0.0026416666666666667,0.0013708333333333326
