FECHA,PARAM,ATM,OBL,PIN,SFE,TLA,VAL,CEN,AGU,LDO,MIR
2016-01-07,O3,0.012029999999999999,0.011732083333333332,0.013532916666666664,0.009449166666666666,0.009321250000000001,0.015038333333333329,0.009139999999999999,0.015213333333333336,0.011397499999999998,0.012724166666666668
2016-01-07,PM10,29.880416666666672,29.910833333333333,,130.0341666666667,29.202083333333334,16.615833333333327,32.89416666666667,15.246250000000002,33.75083333333333,87.71791666666665
2016-01-07,CO,1.1411250000000002,1.0232083333333335,0.949291666666667,1.2845833333333336,1.1444583333333336,0.3270374999999999,0.9399700000000001,0.5966666666666667,1.1157916666666665,0.944375
2016-01-07,NO2,0.024635833333333333,0.019954166666666665,0.10917099999999999,0.016082499999999996,0.02404166666666667,0.014315833333333333,0.020442916666666668,0.018484583333333336,0.023279999999999995,0.017110416666666666
2016-01-07,SO2,0.0024983333333333337,0.0033029166666666662,,0.0036691666666666674,0.0029641666666666666,,0.0024375,0.001520416666666667,0.002450416666666667,0.004274166666666667
2016-01-08,O3,0.014053749999999999,0.014113333333333332,0.01423,0.011003750000000001,0.010835000000000003,0.017497499999999996,0.010940833333333337,0.015403333333333333,0.012473333333333331,0.013640833333333331
2016-01-08,PM10,36.46333333333333,30.298333333333332,,99.26541666666668,29.134583333333335,22.443749999999998,32.44791666666668,20.625833333333336,37.79416666666667,100.26809523809524
2016-01-08,CO,1.2145416666666666,1.0235000000000003,1.022125,1.4627916666666667,1.401625,0.45252916666666665,1.507875,0.8276249999999999,1.267125,1.1153749999999998
2016-01-08,NO2,0.02788625,0.02100583333333333,,0.018284166666666667,0.025503333333333336,0.01720375,0.02051958333333333,0.023075833333333334,0.02785625,0.020935833333333334
2016-01-08,SO2,0.00242875,0.003662083333333333,,0.0039475000000000005,0.0033520833333333337,,0.0024445833333333333,0.0021991666666666665,0.0034395833333333327,0.005363333333333334
2016-01-09,O3,0.017121249999999998,0.01771416666666667,0.016358750000000002,0.011550833333333335,0.011649166666666669,0.01990541666666667,0.013333333333333334,0.016317916666666668,0.012541250000000002,0.012862499999999997
2016-01-09,PM10,39.79083333333334,38.187083333333334,,92.94833333333334,33.779583333333335,31.347916666666674,37.892083333333325,26.126250000000002,41.77875,
2016-01-09,CO,1.1480833333333333,1.083041666666667,1.2250833333333335,1.53975,1.3748749999999996,0.47800000000000004,0.7670670833333334,0.9393333333333332,1.4735416666666667,1.2502916666666666
2016-01-09,NO2,0.030546249999999997,0.022634166666666667,,0.02244291666666667,0.03073708333333333,0.020882083333333332,0.023572499999999996,0.027377916666666658,0.033558333333333336,0.026928333333333332
2016-01-09,SO2,0.0022404166666666666,0.003908333333333333,,0.0037833333333333334,0.002762916666666667,,0.0024687499999999996,0.002121666666666667,0.0016737499999999992,0.007130833333333333
2016-01-10,O3,0.018429583333333336,0.017849166666666666,0.01994583333333333,0.012606666666666664,0.014337083333333328,0.0222325,0.015152083333333337,0.020923333333333332,0.016942500000000003,0.0188625
2016-01-10,PM10,36.4325,31.840833333333336,,83.39374999999998,38.488749999999996,31.797499999999996,48.642083333333346,24.14625000000001,44.80083333333334,
2016-01-10,CO,1.1577083333333333,1.2434583333333336,1.671166666666667,1.8755416666666669,1.5285416666666671,0.5787208333333335,1.6252032500000002,0.6913333333333336,1.2665416666666665,1.3411666666666668
2016-01-10,NO2,0.03265666666666666,0.02462125,,0.024026666666666665,0.029876666666666673,0.021202500000000003,0.024674583333333337,0.027258333333333332,0.031259583333333334,0.02322
2016-01-10,SO2,0.0026062499999999996,0.0035658333333333327,,0.004363333333333334,0.002925833333333333,,0.002505,0.002014583333333333,0.0006840249999999999,0.0053904166666666675
2016-01-11,O3,0.01762541666666666,0.016664583333333333,0.01702333333333333,0.011789583333333334,0.011930833333333333,0.02289458333333333,0.012385416666666668,0.016326250000000004,0.01585708333333333,0.013732083333333334
2016-01-11,PM10,41.97791666666667,40.27375,,87.10708333333332,39.36041666666667,32.755,46.255833333333335,30.165000000000006,57.000416666666666,
2016-01-11,CO,1.3866250000000002,1.3635416666666667,1.5918333333333328,1.879833333333333,1.772375,0.5224041666666664,1.3814583333333335,1.1682083333333335,1.5235000000000003,1.4255000000000002
2016-01-11,NO2,0.03449875,0.027690000000000006,,0.02481541666666667,0.033984999999999994,0.02043708333333333,0.02814166666666666,0.04249291666666666,0.03372041666666667,0.03016416666666667
2016-01-11,SO2,0.0024395833333333335,0.004569166666666667,,0.0051224999999999994,0.0035225,,0.0024516666666666667,0.002547083333333334,0.004317083333333333,0.007429166666666667
2016-01-12,O3,0.01785,0.016149166666666666,0.01774666666666667,0.012327916666666666,0.012059166666666664,0.022477499999999997,0.011847916666666665,0.016487500000000006,0.014372083333333334,0.014178333333333333
2016-01-12,PM10,44.938750000000006,39.57,,59.46625,44.07833333333334,38.837083333333325,55.90625,34.69541666666667,44.574999999999996,
2016-01-12,CO,1.3930833333333332,1.368083333333333,1.3504166666666668,1.7376666666666658,1.4712500000000004,0.4925833333333334,1.4525791666666665,1.0041666666666667,1.2434166666666666,1.4945000000000002
2016-01-12,NO2,0.031764166666666656,0.026088333333333335,0.012804545454545456,0.02147625,0.028408749999999997,0.0192275,0.026232500000000006,0.047023749999999996,0.027882916666666663,0.027139166666666662
2016-01-12,SO2,0.0028187499999999988,0.0039720833333333335,,0.004829583333333334,0.00279625,,0.0024908333333333336,0.00235,0.0008864705882352942,0.008135416666666668
2016-01-13,O3,0.010382083333333333,0.0084075,0.010041666666666666,0.009187916666666665,0.006398611111111112,0.011670833333333333,0.0056820833333333315,0.008843333333333333,0.0081025,0.008791666666666666
2016-01-13,PM10,28.225000000000005,26.988333333333333,,73.58375,24.689055555555555,24.943750000000005,35.40333333333334,21.13083333333333,22.034166666666668,
2016-01-13,CO,1.1070000000000002,1.2345833333333331,0.8757500000000001,1.1018333333333332,1.305611111111111,0.6410833333333333,0.8635,1.0560833333333333,1.143625,1.0506666666666666
2016-01-13,NO2,0.025394583333333342,0.0200375,0.014827083333333336,0.014775416666666666,0.023438888888888884,0.0174175,0.020399583333333332,0.038797083333333336,0.021409166666666663,0.020766250000000007
2016-01-13,SO2,0.002352916666666667,0.0038462500000000003,,0.0029275,0.0014916666666666665,,0.0024695833333333336,0.002373846153846154,0.0029049999999999996,0.005649166666666667
2016-01-14,O3,0.014475416666666666,0.013173750000000003,0.016559166666666663,0.011689999999999999,0.010374166666666665,0.018297916666666667,0.009930416666666666,0.014925416666666668,0.013178750000000001,0.012410625
2016-01-14,PM10,30.07166666666667,25.867500000000003,,78.04749999999997,24.987083333333334,22.60166666666667,33.973749999999995,16.731666666666666,25.87625,
2016-01-14,CO,1.4460416666666667,1.420208333333333,1.3227083333333334,1.7228750000000002,1.265375,0.41058333333333324,1.0856666666666666,0.9107916666666666,1.1041666666666667,1.382
2016-01-14,NO2,0.026503333333333334,0.02143,0.01590375,0.01724375,0.024356666666666665,0.014736666666666669,0.021097083333333336,0.03806291666666666,0.024231666666666665,0.018232500000000002
2016-01-14,SO2,0.0023666666666666667,0.003692916666666666,,0.0031233333333333334,0.0032983333333333324,,0.0025125,0.0014442857142857144,0.004124999999999999,0.00569764705882353
2016-01-15,O3,0.018812083333333337,0.018469166666666665,0.01766125,0.012346250000000001,0.013349166666666669,0.022277083333333333,0.013962916666666665,0.018640833333333332,0.01629,
2016-01-15,PM10,43.98541666666667,39.39416666666667,,95.67875000000002,39.34499999999999,32.752500000000005,53.65333333333333,30.13791666666667,,
2016-01-15,CO,1.7165000000000006,1.3284999999999998,1.5961666666666672,2.0875833333333333,1.7623333333333333,0.7153749999999999,1.4429375,1.083625,1.5619999999999996,
2016-01-15,NO2,0.036029583333333344,0.02975416666666667,0.02335458333333333,0.024616666666666665,0.034924166666666666,0.027716666666666667,0.031111666666666662,0.05154500000000001,0.036465833333333336,
2016-01-15,SO2,0.0032774999999999996,0.00409625,,0.00490625,0.0038237500000000008,,0.0025904166666666666,0.0019445833333333335,0.0026095833333333335,
2016-01-16,O3,0.014598750000000002,0.014995000000000001,0.017399583333333333,0.012614166666666668,0.011687500000000002,0.017515,0.011656666666666668,0.01531083333333333,0.015306666666666665,
2016-01-16,PM10,58.078750000000014,55.05125,,99.935,56.46125000000001,44.41416666666667,78.41874999999999,38.14083333333334,,
2016-01-16,CO,1.8537083333333337,2.353666666666667,2.296708333333333,2.1587083333333332,2.3994166666666668,0.9182083333333334,1.7418145833333334,1.2002916666666668,1.9147083333333335,
2016-01-16,NO2,0.05165208333333333,0.039932499999999996,0.028557499999999996,0.027389999999999998,0.04494791666666667,0.03461,0.03954791666666667,0.05328875,0.04834083333333333,
2016-01-16,SO2,0.0033395833333333337,0.006385833333333333,,0.005814583333333334,0.004533333333333334,,0.002634583333333334,0.0034350000000000006,0.006285833333333332,
2016-01-17,O3,0.023484166666666664,0.0227675,0.02583041666666666,0.017109583333333334,0.017376666666666665,0.027822916666666666,0.01820375,0.02733125,0.027135416666666662,
2016-01-17,PM10,45.177083333333336,46.537083333333335,,95.11083333333335,51.80916666666666,47.32583333333335,76.04833333333333,28.859583333333337,,
2016-01-17,CO,1.7835833333333333,1.7282916666666663,2.497791666666667,2.4860833333333328,1.8969583333333337,0.9058333333333333,2.888666666666667,0.9407166666666669,1.188416666666667,
2016-01-17,NO2,0.041942499999999994,0.03625375,0.023449583333333333,0.027424583333333336,0.03820583333333334,0.030652500000000003,0.03297375,0.050230833333333315,0.035559999999999994,
2016-01-17,SO2,0.0029220833333333334,0.0053591666666666675,,0.00542125,0.003102916666666667,,0.00263875,0.0018945833333333332,0.0025099999999999996,
2016-01-18,O3,0.019134999999999996,0.01914958333333333,0.020929583333333335,0.01529583333333333,0.01390458333333333,0.023789583333333333,0.01488208333333333,0.019687499999999997,0.020040000000000002,
2016-01-18,PM10,54.20250000000001,39.82416666666666,,104.55166666666666,43.84291666666667,41.42208333333333,68.84750000000001,37.14916666666667,,
2016-01-18,CO,1.9164166666666669,1.9146666666666665,1.7113749999999996,2.6681250000000003,2.25175,0.9334583333333334,2.8724,1.4748750000000002,1.4185,
2016-01-18,NO2,0.045240416666666665,0.02993833333333333,0.030905833333333327,0.034793750000000005,0.03847625,0.033955,0.03546499999999999,0.05818375000000001,0.033723750000000004,
2016-01-18,SO2,0.003072916666666666,0.003997083333333334,,0.006034583333333333,0.004050416666666667,,0.0025849999999999996,0.0021225,0.003957916666666668,
2016-01-19,O3,0.020016250000000003,0.023200416666666668,0.022985416666666664,0.015252916666666665,0.015901666666666665,0.023390833333333336,0.01507333333333333,0.02112,0.02272416666666667,
2016-01-19,PM10,59.85666666666666,44.13083333333333,,113.26208333333334,51.74791666666667,61.915416666666665,81.30708333333332,44.07541666666666,88.16333333333334,
2016-01-19,CO,2.0084166666666667,1.523875,1.585208333333333,2.358833333333333,1.5339166666666664,1.14475,1.9815000000000003,1.1496666666666666,1.3382916666666667,2.402222222222222
2016-01-19,NO2,0.04978041666666666,0.03253875,0.02534833333333333,0.029287500000000005,0.035340416666666666,0.038963750000000005,0.03656208333333334,0.05676708333333333,0.03376541666666666,
2016-01-19,SO2,0.0035620833333333338,0.004256666666666666,,0.0059387500000000005,0.0036066666666666677,0.0023849999999999995,0.0025679166666666667,0.002703750000000001,0.003961666666666666,
2016-01-20,O3,0.025968749999999995,0.02622208333333333,0.02736291666666667,0.01691166666666666,0.016365416666666667,0.03170666666666667,0.019550833333333333,0.02795875,0.0037322222222222223,
2016-01-20,PM10,71.72541666666669,61.95875,,134.73499999999999,58.58541666666667,67.63166666666667,99.24708333333332,47.06333333333333,65.49625000000002,
2016-01-20,CO,1.899541666666667,1.5506666666666666,1.5591666666666664,2.4482916666666665,1.684083333333333,1.0367083333333336,1.1239875,1.3736249999999999,1.5260416666666667,1.935291666666666
2016-01-20,NO2,0.05746083333333332,0.039438333333333325,0.0292525,0.03201375,0.04540875,0.04034791666666667,0.040953333333333335,0.061407500000000004,0.047447083333333334,
2016-01-20,SO2,0.0031566666666666666,0.004364999999999999,,0.005105416666666667,0.004035208333333334,0.0024112499999999998,0.0024720833333333335,0.0032987499999999996,0.00152375,
2016-01-21,O3,0.020699166666666664,0.024294166666666662,0.02952541666666666,0.023865416666666667,0.01686583333333333,0.028758750000000003,0.017021666666666664,0.027391249999999992,0.029890000000000007,0.023108000000000004
2016-01-21,PM10,63.03166666666667,50.603333333333325,,112.65000000000002,48.325416666666676,44.69916666666668,71.57791666666667,42.20291666666667,65.99833333333333,
2016-01-21,CO,2.0284166666666668,1.9076250000000001,1.5814583333333332,1.9647499999999998,2.3231249999999997,0.7434583333333332,1.8676708333333336,1.4512083333333334,1.7569583333333334,1.8376249999999998
2016-01-21,NO2,0.048286666666666665,0.034135000000000006,0.034299166666666665,0.03384625,0.04549208333333333,0.03255541666666666,0.03702041666666666,0.06144791666666668,0.04933625,0.050193
2016-01-21,SO2,0.0032037500000000004,0.004937916666666667,,0.005304166666666666,0.0038787500000000003,0.0020416666666666665,0.0025058333333333334,0.0024516666666666667,0.0026108333333333335,0.008769500000000001
2016-01-22,O3,0.019096250000000006,0.019883333333333333,0.023867083333333334,0.016006249999999996,0.013502916666666665,0.023274166666666665,0.015320416666666668,0.01968041666666667,0.02132416666666666,0.007421764705882353
2016-01-22,PM10,66.91458333333333,52.04999999999999,,91.61708333333331,71.42458333333332,47.56333333333333,105.45166666666667,44.805416666666666,56.51791666666668,
2016-01-22,CO,1.7598333333333336,1.5855833333333331,2.3869166666666666,2.836208333333333,2.477958333333333,0.7265,3.076054166666667,1.2854166666666667,1.5346666666666666,2.0128749999999997
2016-01-22,NO2,0.04482958333333334,0.0338525,0.032329166666666666,0.03647583333333333,0.04580374999999998,0.03448041666666666,0.03727208333333334,0.05973333333333333,0.0435325,0.05485764705882353
2016-01-22,SO2,0.0036195833333333336,0.0050191666666666674,,0.007180416666666666,0.004608750000000001,0.0021954166666666667,0.0026529166666666667,0.0031766666666666666,0.0019408333333333333,0.00846421052631579
2016-01-23,O3,0.023180416666666672,0.023575,0.02486125,0.0163725,0.016137083333333333,0.02680458333333334,0.017254166666666664,0.024769166666666665,0.02469958333333334,0.022541764705882348
2016-01-23,PM10,61.247083333333336,56.39458333333334,,115.06374999999998,61.147083333333335,65.80958333333332,106.82291666666667,47.3675,62.71958333333333,
2016-01-23,CO,1.8301666666666672,1.950333333333333,2.3233333333333333,2.3898333333333333,1.5074583333333333,0.981875,1.3896499999999998,1.1546250000000002,1.185166666666667,1.4846666666666668
2016-01-23,NO2,0.051582083333333334,0.03904833333333333,0.030577083333333335,0.030726249999999997,0.04377625000000001,0.04017416666666667,0.04072333333333333,0.057174583333333334,0.039739166666666666,0.03679235294117648
2016-01-23,SO2,0.0034125,0.005131250000000001,,0.0064875,0.002972416666666667,0.00195125,0.0026491666666666664,0.0030833333333333333,0.002329166666666667,0.005145555555555555
2016-01-24,O3,0.02178166666666667,0.024547916666666666,0.02226875,0.013895,0.01369708333333333,0.027895416666666662,0.014183333333333338,0.027912916666666662,0.023400833333333333,0.025879166666666665
2016-01-24,PM10,53.713913043478264,44.137083333333344,,117.45083333333336,42.84583333333333,39.47916666666667,78.57708333333336,28.176666666666677,45.45583333333334,
2016-01-24,CO,1.4521250000000003,1.302208333333333,1.8859166666666667,2.072083333333333,1.7337083333333336,0.5139166666666667,3.090727272727273,0.8202499999999998,1.513208333333333,1.3638333333333332
2016-01-24,NO2,0.043673333333333335,0.03268041666666666,0.02571166666666667,0.03059666666666666,0.03999958333333333,0.02742625000000001,0.033277916666666664,0.04913874999999999,0.03911916666666667,0.024382499999999998
2016-01-24,SO2,0.00285,0.004044166666666666,,0.004914166666666667,0.0025895833333333335,0.0020529166666666664,0.0025958333333333332,0.0018429166666666665,0.0007235294117647058,0.004999230769230769
2016-01-25,O3,0.014479166666666668,0.017007500000000002,0.01303916666666667,0.009768333333333332,0.008597916666666667,0.01705625,0.009377916666666668,0.013628749999999997,0.011353333333333335,0.012722352941176471
2016-01-25,PM10,45.83708333333334,37.03695652173913,,137.7825,39.00041666666666,40.25304347826087,51.959166666666654,29.393750000000008,46.45541666666667,
2016-01-25,CO,1.2131666666666665,1.0855416666666666,1.6079583333333332,1.6821666666666666,1.5207916666666668,0.6840416666666665,,1.0599166666666666,1.378875,1.2420416666666667
2016-01-25,NO2,0.0326275,0.02286125,0.022999583333333334,0.021826250000000002,0.031982916666666666,0.022532083333333328,0.02452333333333333,0.04251416666666666,0.03374833333333334,0.026985882352941176
2016-01-25,SO2,0.002455416666666667,0.003969583333333333,,0.004422083333333333,0.003115416666666667,0.0021795833333333333,0.002350416666666667,0.00235125,0.0020720833333333333,0.004503333333333333
2016-01-26,O3,0.012018333333333332,0.011523333333333332,0.012474166666666666,0.0086475,0.007572916666666666,0.014467916666666664,0.006953541666666667,0.011861666666666664,0.00898625,
2016-01-26,PM10,34.0475,31.51374999999999,,119.81434782608694,34.07875000000001,22.457916666666666,44.28625,21.232916666666664,,37.81
2016-01-26,CO,1.107,1.1470833333333335,0.950791666666667,1.3409583333333333,1.338791666666667,0.19278833333333334,,0.7183750000000001,1.3260416666666666,1.1309166666666663
2016-01-26,NO2,0.024004166666666663,0.01950041666666667,0.01601291666666666,0.016633333333333337,0.02512083333333333,0.012219583333333332,0.020135916666666667,0.03593625000000001,0.028642499999999998,
2016-01-26,SO2,0.002007083333333334,0.004795000000000001,,0.003198333333333333,0.003267916666666666,0.0017454166666666662,0.0024870833333333338,0.0024870833333333333,0.0027600000000000003,
2016-01-27,O3,0.018020416666666667,0.017717916666666667,0.016139166666666666,0.010427083333333332,,0.020482500000000004,0.010822583333333332,0.016972916666666667,0.013417499999999999,0.01709888888888889
2016-01-27,PM10,34.736666666666665,39.544583333333335,,106.54874999999998,26.020833333333332,20.982499999999998,45.93833333333333,20.581666666666663,,103.34347826086957
2016-01-27,CO,1.088333333333333,1.1340416666666668,0.9327083333333334,1.6614166666666668,1.0777916666666667,0.18911291666666666,,0.6739583333333333,1.1482500000000002,0.9892916666666668
2016-01-27,NO2,0.020387083333333337,0.01749666666666667,0.01590625,0.018875,0.019857916666666666,0.011087083333333332,0.019869041666666663,0.037327500000000007,0.025215833333333337,0.025714444444444443
2016-01-27,SO2,0.002322083333333333,0.002970416666666666,,0.0031175,0.002087916666666667,0.0015633333333333335,0.0023829166666666664,0.0019116666666666665,0.0022016666666666664,0.004364000000000001
2016-01-28,O3,0.030434583333333338,0.02919333333333333,0.02506291666666667,0.017402500000000005,0.01697142857142857,0.03079,0.020667083333333336,0.021055000000000004,0.020146666666666667,0.018360833333333333
2016-01-28,PM10,37.61541666666667,29.630416666666665,,98.91708333333332,30.281666666666666,28.578333333333333,34.609166666666674,28.571250000000003,23.05058823529412,85.20833333333333
2016-01-28,CO,0.5799583333333334,0.7180000000000001,0.43700416666666664,0.9054999999999999,0.9032916666666667,0.2042833333333333,0.7346428571428572,0.8868333333333331,1.0441666666666667,0.8221666666666666
2016-01-28,NO2,0.014340416666666666,0.01460791666666667,0.014773333333333333,0.018484166666666666,0.01982375,0.011296916666666669,0.012683333333333333,0.04864291666666667,0.02562333333333333,0.024046666666666675
2016-01-28,SO2,0.0008874999999999999,0.0029508333333333335,,0.0027037499999999996,0.0019787500000000005,0.001928333333333333,0.0022779166666666664,0.0022391666666666666,0.003602083333333334,0.004972083333333333
2016-01-29,O3,0.024354166666666666,0.028616250000000006,0.02275083333333333,0.013806249999999997,0.017635833333333333,0.029172916666666663,0.018874166666666668,0.019609583333333337,0.022800000000000004,0.017445416666666668
2016-01-29,PM10,50.855,38.362916666666656,,124.47041666666667,35.21125,39.41416666666667,50.92458333333334,39.264166666666675,,58.77208333333332
2016-01-29,CO,1.357708333333333,1.1894166666666668,0.6947166666666668,1.6974999999999998,1.0736,0.47566666666666685,1.1202083333333335,0.9804166666666667,1.1019166666666667,1.0922500000000002
2016-01-29,NO2,0.03695083333333333,0.02627875,0.022777083333333333,0.02762666666666667,0.029276791666666673,0.02274791666666667,0.025886666666666665,0.053637499999999984,0.03346125,0.03197291666666668
2016-01-29,SO2,0.00300125,0.004591249999999999,,0.005100416666666666,0.0031212916666666667,0.0020190909090909087,0.0023029166666666667,0.003428333333333333,0.004198333333333333,0.007684583333333334
2016-01-30,O3,0.014067499999999998,0.013455000000000003,0.014297916666666667,0.009467083333333334,0.008010416666666666,0.015449166666666667,0.00800625,0.013955833333333334,0.011547916666666666,0.011429166666666669
2016-01-30,PM10,51.24041666666667,49.44791666666668,,118.62958333333331,49.311666666666675,39.256249999999994,58.509583333333346,28.022083333333327,,51.244782608695644
2016-01-30,CO,1.2274166666666664,1.0826250000000002,0.9990000000000001,1.2177083333333334,1.480125,0.517625,0.7262333333333334,0.9687916666666664,1.3315833333333333,1.1697916666666668
2016-01-30,NO2,0.0267525,0.021592083333333335,0.018298333333333337,0.017191666666666664,0.027730416666666657,0.021487499999999996,0.022699999999999994,0.03859750000000001,0.027823749999999998,0.022701666666666672
2016-01-30,SO2,0.0024408333333333335,0.003304166666666667,,0.0029395833333333327,0.0030520833333333324,,0.0023399999999999996,0.0026441666666666666,0.0021695833333333337,0.0061775
2016-01-31,O3,0.019831666666666668,0.022712499999999997,0.020023333333333334,0.012408749999999998,0.013103333333333333,0.024786249999999996,0.014434166666666665,0.022235416666666664,0.01748833333333333,0.016917083333333336
2016-01-31,PM10,30.066666666666674,28.62333333333333,,126.39999999999999,27.988749999999996,21.72666666666667,37.64958333333334,19.970833333333328,45.03222222222222,41.975
2016-01-31,CO,1.17575,1.1209583333333333,1.3490416666666663,1.571625,1.4705833333333331,0.40196249999999994,1.195625,0.6915416666666666,1.4648750000000001,1.2812083333333335
2016-01-31,NO2,0.029566250000000006,0.02201833333333333,0.018963333333333336,0.01976041666666667,0.028841250000000002,0.01557875,0.02234,0.03859166666666667,0.03333083333333333,0.024846666666666666
2016-01-31,SO2,0.00225625,0.003210416666666667,,0.0021349999999999997,0.0023150000000000007,,0.0022433333333333337,0.0017141666666666668,0.003928333333333333,0.006277083333333335
2016-02-01,O3,0.022911249999999998,0.024246666666666666,0.019325833333333337,0.011675,0.012655833333333331,0.026342083333333325,0.01629375,0.0214075,0.017482083333333332,0.02815
2016-02-01,PM10,36.52041666666667,38.16583333333333,,102.89625000000001,46.79624999999999,30.33375,65.01333333333334,26.715,44.03041666666667,47.401666666666664
